14-Digit PIN #,Street Number,Dir.,Street Name,Type,Sq. Ft.,Ward,Community Area,Zoning Classification,TIF District,Location
20-17-109-043-0000,5654,S,LAFLIN,ST,5796,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5654 S LAFLIN ST
CHICAGO, IL
(41.790617, -87.662022)"
20-20-115-005-0000,6509,S,BISHOP,ST,3103,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6509 S BISHOP ST
CHICAGO, IL
(41.775603, -87.660472)"
20-19-227-028-0000,6620,S,WOOD,ST,3313,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6620 S WOOD ST
CHICAGO, IL
(41.773274, -87.668943)"
20-17-106-026-0000,5532,S,ELIZABETH,ST,3120,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5532 S ELIZABETH ST
CHICAGO, IL
(41.793101, -87.656054)"
20-20-305-016-0000,6731,S,ADA,ST,3136,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6731 S ADA ST
CHICAGO, IL
(41.771314, -87.657938)"
20-20-110-027-0000,6410,S,BISHOP,ST,3116,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6410 S BISHOP ST
CHICAGO, IL
(41.77733, -87.660535)"
20-20-306-012-0000,6727,S,THROOP,ST,3123,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6727 S THROOP ST
CHICAGO, IL
(41.771824, -87.656737)"
20-19-313-010-0000,6815,S,BELL,AVE,3126,16,CHICAGO LAWN,M1-1,NOT IN TIF,"6815 S BELL AVE
CHICAGO, IL
(41.769663, -87.679626)"
20-20-224-034-0000,1152,W,MARQUETTE,RD,3259,16,ENGLEWOOD,B3-1,Englewood Neighborhood,"1152 W MARQUETTE RD
CHICAGO, IL
(41.772354, -87.654008)"
20-18-413-040-0000,1716,W,61ST,,3126,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"1716 W 61ST
CHICAGO, IL
(41.783062, -87.667633)"
20-17-400-005-0000,1147,W,59TH,ST,3001,16,ENGLEWOOD,B3-1,Englewood Neighborhood,"1147 W 59TH ST
CHICAGO, IL
(41.786912, -87.654115)"
20-20-315-028-0000,6820,S,RACINE,AVE,3102,17,WEST ENGLEWOOD,B1-1,NOT IN TIF,"6820 S RACINE AVE
CHICAGO, IL
(41.769835, -87.654255)"
20-30-121-048-0000,7360,S,SEELEY,AVE,3092,17,WEST ENGLEWOOD,RS-2,NOT IN TIF,"7360 S SEELEY AVE
CHICAGO, IL
(41.760012, -87.674655)"
20-18-422-011-0000,6129,S,PAULINA,AVE,3117,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6129 S PAULINA AVE
CHICAGO, IL
(41.78257, -87.66671)"
20-19-112-030-0000,6418,S,HOYNE,AVE,3147,16,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6418 S HOYNE AVE
CHICAGO, IL
(41.776814, -87.676272)"
20-19-426-019-0000,7047,S,WOLCOTT,AVE,3122,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"7047 S WOLCOTT AVE
CHICAGO, IL
(41.765214, -87.671117)"
20-18-106-037-0000,2013,W,GARFIELD,BLVD,3773,15,WEST ENGLEWOOD,B3-2,NOT IN TIF,"2013 W GARFIELD BLVD
CHICAGO, IL
(41.793569, -87.674926)"
20-18-427-040-0000,1814,W,63RD,ST,3001,15,WEST ENGLEWOOD,B3-2,63rd/Ashland,"1814 W 63RD ST
CHICAGO, IL
(41.779425, -87.669715)"
20-18-427-024-0000,6214,S,WOOD,ST,2981,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6214 S WOOD ST
CHICAGO, IL
(41.780701, -87.669091)"
20-18-426-036-0000,1852,W,63RD,ST,3002,15,WEST ENGLEWOOD,B3-2,63rd/Ashland,"1852 W 63RD ST
CHICAGO, IL
(41.779403, -87.671166)"
20-19-129-025-0000,6608,S,DAMEN,AVE,3130,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6608 S DAMEN AVE
CHICAGO, IL
(41.773545, -87.673751)"
20-19-202-005-0000,1845,W,63RD,ST,3548,15,WEST ENGLEWOOD,B3-2,63rd/Ashland,"1845 W 63RD ST
CHICAGO, IL
(41.779316, -87.670929)"
20-17-326-035-0000,6244,S,LAFLIN,ST,3911,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6244 S LAFLIN ST
CHICAGO, IL
(41.780527, -87.66183)"
20-19-204-009-0000,6321,S,WOOD,ST,3094,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6321 S WOOD ST
CHICAGO, IL
(41.778779, -87.669053)"
20-17-109-028-0000,5612,S,LAFLIN,,3068,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5612 S LAFLIN
CHICAGO, IL
(41.792014, -87.662036)"
20-18-430-020-0000,6222,S,MARSHFIELD,AVE,3116,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6222 S MARSHFIELD AVE
CHICAGO, IL
(41.780563, -87.665476)"
20-19-212-016-0000,6449,S,WOOD,,3710,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6449 S WOOD
CHICAGO, IL
(41.776704, -87.668991)"
20-19-426-026-0000,7000,S,HONORE,,3122,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"7000 S HONORE
CHICAGO, IL
(41.766671, -87.669931)"
20-18-427-042-0000,1810,W,63RD,ST,3001,15,WEST ENGLEWOOD,B3-2,63rd/Ashland,"1810 W 63RD ST
CHICAGO, IL
(41.779429, -87.669541)"
20-17-314-005-0000,6011,S,THROOP,ST,3115,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6011 S THROOP ST
CHICAGO, IL
(41.784609, -87.657067)"
20-29-216-005-0000,7315,S,RACINE,AVE,3113,17,ENGLEWOOD,B1-1,NOT IN TIF,"7315 S RACINE AVE
CHICAGO, IL
(41.760958, -87.654017)"
20-29-132-015-0000,1241,W,74TH,,3112,17,WEST ENGLEWOOD,RS-2,79th Street Corridor,"1241 W 74TH
CHICAGO, IL
(41.758668, -87.654851)"
20-29-132-059-0000,7418,S,RACINE,AVE,3123,17,WEST ENGLEWOOD,B1-1,79th Street Corridor,"7418 S RACINE AVE
CHICAGO, IL
(41.759005, -87.653972)"
20-20-329-015-0000,7039,S,ADA,ST,3518,6,WEST ENGLEWOOD,RS-3,NOT IN TIF,"7039 S ADA ST
CHICAGO, IL
(41.765498, -87.657776)"
20-19-406-018-0000,6739,S,PAULINA,ST,3071,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6739 S PAULINA ST
CHICAGO, IL
(41.771015, -87.666437)"
20-19-220-008-0000,6525,S,WOOD,ST,3715,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6525 S WOOD ST
CHICAGO, IL
(41.774957, -87.668966)"
20-17-304-035-0000,5932,S,ADA,,3133,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5932 S ADA
CHICAGO, IL
(41.786259, -87.658326)"
20-17-114-030-0000,5612,S,ELIZABETH,ST,3120,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5612 S ELIZABETH ST
CHICAGO, IL
(41.791868, -87.65601)"
20-18-225-036-0000,1900,W,59TH,ST,4006,15,WEST ENGLEWOOD,M1-1,63rd/Ashland,"1900 W 59TH ST
CHICAGO, IL
(41.78668, -87.671857)"
20-19-203-001-0000,6311,S,HONORE,ST,7052,15,WEST ENGLEWOOD,B3-2,63rd/Ashland,"6311 S HONORE ST
CHICAGO, IL
(41.778659, -87.670264)"
20-17-123-024-0000,5759,S,ELIZABETH,ST,2898,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5759 S ELIZABETH ST
CHICAGO, IL
(41.788839, -87.65594)"
20-18-212-024-0000,5602,S,HERMITAGE,,1563,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5602 S HERMITAGE
CHICAGO, IL
(41.792167, -87.668149)"
20-19-316-026-0000,2048,W,68TH,PL,3133,16,WEST ENGLEWOOD,RS-2,NOT IN TIF,"2048 W 68TH PL
CHICAGO, IL
(41.769335, -87.675515)"
20-20-104-004-0000,1333,W,63RD,ST,3123,16,WEST ENGLEWOOD,PD 911,Englewood Neighborhood,"1333 W 63RD ST
CHICAGO, IL
(41.779564, -87.658295)"
20-17-102-034-0000,5544,S,BISHOP,ST,3103,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5544 S BISHOP ST
CHICAGO, IL
(41.792424, -87.660885)"
20-18-426-046-0000,6216,S,HONORE,ST,3209,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6216 S HONORE ST
CHICAGO, IL
(41.78057, -87.670301)"
20-17-304-004-0000,1349,W,59TH,ST,3126,16,WEST ENGLEWOOD,C1-1,NOT IN TIF,"1349 W 59TH ST
CHICAGO, IL
(41.786855, -87.658923)"
20-20-300-044-0000,1534,W,68TH,ST,3801,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"1534 W 68TH ST
CHICAGO, IL
(41.770402, -87.662868)"
20-18-422-024-0000,1635,W,61ST,ST,6235,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"1635 W 61ST ST
CHICAGO, IL
(41.783078, -87.665754)"
20-19-430-030-0000,7024,S,MARSHFIELD,AVE,3053,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"7024 S MARSHFIELD AVE
CHICAGO, IL
(41.765873, -87.665083)"
20-17-116-004-0000,5717,S,ASHLAND,AVE,2834,16,WEST ENGLEWOOD,PD 1142,63rd/Ashland,"5717 S ASHLAND AVE
CHICAGO, IL
(41.789899, -87.664403)"
20-20-329-018-0000,1324,W,71ST,ST,3416,6,WEST ENGLEWOOD,RS-3,NOT IN TIF,"1324 W 71ST ST
CHICAGO, IL
(41.765006, -87.657581)"
20-18-419-026-0000,6108,S,WOOD,,3104,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6108 S WOOD
CHICAGO, IL
(41.78289, -87.669107)"
20-29-126-023-0000,1452,W,74TH,ST,3617,17,WEST ENGLEWOOD,RS-2,NOT IN TIF,"1452 W 74TH ST
CHICAGO, IL
(41.759492, -87.660911)"
20-18-403-034-0000,5932,S,WOOD,ST,2984,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"5932 S WOOD ST
CHICAGO, IL
(41.785715, -87.669201)"
20-20-101-002-0000,1517,W,63RD,ST,3125,16,WEST ENGLEWOOD,B3-2,63rd/Ashland,"1517 W 63RD ST
CHICAGO, IL
(41.779505, -87.662535)"
20-19-412-041-0000,1746,W,69TH,ST,3125,17,WEST ENGLEWOOD,B3-1,NOT IN TIF,"1746 W 69TH ST
CHICAGO, IL
(41.768508, -87.667798)"
20-18-214-001-0000,5601,S,PAULINA,,3118,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5601 S PAULINA
CHICAGO, IL
(41.79222, -87.666938)"
20-19-413-040-0000,1712,W,69TH,ST,3126,17,WEST ENGLEWOOD,B3-1,NOT IN TIF,"1712 W 69TH ST
CHICAGO, IL
(41.768515, -87.667015)"
20-20-416-015-0000,6951,S,RACINE,AVE,3101,6,ENGLEWOOD,B1-1,NOT IN TIF,"6951 S RACINE AVE
CHICAGO, IL
(41.767209, -87.654191)"
20-17-321-038-0000,6130,S,THROOP,,2934,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6130 S THROOP
CHICAGO, IL
(41.782665, -87.657134)"
20-29-114-038-0000,1240,W,72ND,PL,4148,6,WEST ENGLEWOOD,RS-2,NOT IN TIF,"1240 W 72ND PL
CHICAGO, IL
(41.762307, -87.65561)"
20-17-128-013-0000,1348,W,59TH,ST,3326,16,WEST ENGLEWOOD,M1-1,NOT IN TIF,"1348 W 59TH ST
CHICAGO, IL
(41.786854, -87.658985)"
20-17-116-005-0000,5719,S,ASHLAND,AVE,2832,16,WEST ENGLEWOOD,PD 1142,63rd/Ashland,"5719 S ASHLAND AVE
CHICAGO, IL
(41.789825, -87.664401)"
20-19-207-004-0000,6321,S,MARSHFIELD,AVE,3082,16,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6321 S MARSHFIELD AVE
CHICAGO, IL
(41.778596, -87.665451)"
20-18-112-017-0000,5600,S,DAMEN,AVE,3043,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5600 S DAMEN AVE
CHICAGO, IL
(41.792002, -87.674239)"
20-17-122-004-0000,5711,S,THROOP,ST,3119,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5711 S THROOP ST
CHICAGO, IL
(41.790163, -87.657193)"
20-20-109-039-0000,6432,S,LAFLIN,,3098,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6432 S LAFLIN
CHICAGO, IL
(41.777111, -87.661697)"
20-19-313-018-0000,2210,W,69TH,ST,3124,16,CHICAGO LAWN,M1-1,NOT IN TIF,"2210 W 69TH ST
CHICAGO, IL
(41.76841, -87.679049)"
20-20-103-014-0000,6327,S,BISHOP,,3109,16,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6327 S BISHOP
CHICAGO, IL
(41.778676, -87.660581)"
20-19-406-025-0000,6757,S,PAULINA,ST,3078,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6757 S PAULINA ST
CHICAGO, IL
(41.770544, -87.666408)"
20-17-320-008-0000,1339,W,61ST,ST,2993,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"1339 W 61ST ST
CHICAGO, IL
(41.783192, -87.658459)"
20-18-404-017-0000,5931,S,WOOD,ST,3109,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"5931 S WOOD ST
CHICAGO, IL
(41.786151, -87.669212)"
20-17-115-014-0000,5633,S,ELIZABETH,ST,3112,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5633 S ELIZABETH ST
CHICAGO, IL
(41.791378, -87.655992)"
20-17-122-030-0000,5716,S,ELIZABETH,ST,3119,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5716 S ELIZABETH ST
CHICAGO, IL
(41.790025, -87.655954)"
20-19-215-018-0000,6443,S,MARSHFIELD,,3085,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6443 S MARSHFIELD
CHICAGO, IL
(41.776871, -87.665434)"
20-20-105-003-0000,1319,W,63RD,ST,3123,16,WEST ENGLEWOOD,C1-2,Englewood Neighborhood,"1319 W 63RD ST
CHICAGO, IL
(41.779571, -87.657738)"
20-17-305-001-0000,1325,W,59TH,ST,4062,16,WEST ENGLEWOOD,C1-1,NOT IN TIF,"1325 W 59TH ST
CHICAGO, IL
(41.786864, -87.658096)"
20-30-207-008-0000,7123,S,MARSHFIELD,,3113,17,WEST ENGLEWOOD,RS-2,NOT IN TIF,"7123 S MARSHFIELD
CHICAGO, IL
(41.764313, -87.66504)"
20-19-215-011-0000,6427,S,MARSHFIELD,,3085,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6427 S MARSHFIELD
CHICAGO, IL
(41.77717, -87.665442)"
20-17-101-017-0000,5537,S,JUSTINE,ST,3071,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5537 S JUSTINE ST
CHICAGO, IL
(41.792622, -87.663288)"
20-18-229-010-0000,5802,S,PAULINA,ST,3119,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5802 S PAULINA ST
CHICAGO, IL
(41.788288, -87.666845)"
20-18-430-019-0000,6218,S,MARSHFIELD,AVE,3116,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6218 S MARSHFIELD AVE
CHICAGO, IL
(41.780662, -87.665478)"
20-20-308-009-0000,6831,S,ASHLAND,AVE,2774,16,WEST ENGLEWOOD,C1-2,63rd/Ashland,"6831 S ASHLAND AVE
CHICAGO, IL
(41.769373, -87.66388)"
20-20-101-031-0000,6324,S,LAFLIN,ST,3103,16,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6324 S LAFLIN ST
CHICAGO, IL
(41.77886, -87.661743)"
20-17-301-009-0000,1505,W,59TH,ST,3126,16,WEST ENGLEWOOD,B3-1,63rd/Ashland,"1505 W 59TH ST
CHICAGO, IL
(41.786806, -87.662244)"
20-20-101-014-0000,6329,S,JUSTINE,ST,3090,16,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6329 S JUSTINE ST
CHICAGO, IL
(41.778613, -87.662984)"
20-17-304-003-0000,1345,W,59TH,ST,3126,16,WEST ENGLEWOOD,C1-1,NOT IN TIF,"1345 W 59TH ST
CHICAGO, IL
(41.786855, -87.658884)"
20-20-301-002-0000,1523,W,MARQUETTE,RD,3121,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"1523 W MARQUETTE RD
CHICAGO, IL
(41.772227, -87.662551)"
20-17-116-011-0000,5733,S,ASHLAND,AVE,2833,16,WEST ENGLEWOOD,PD 1142,63rd/Ashland,"5733 S ASHLAND AVE
CHICAGO, IL
(41.789474, -87.664394)"
20-20-113-033-0000,6524,S,LAFLIN,ST,3097,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6524 S LAFLIN ST
CHICAGO, IL
(41.774994, -87.661662)"
20-18-207-003-0000,1619,W,GARFIELD,BLVD,3663,16,WEST ENGLEWOOD,B3-2,63rd/Ashland,"1619 W GARFIELD BLVD
CHICAGO, IL
(41.793665, -87.665448)"
20-17-304-023-0000,5947,S,LOOMIS,BLVD,3133,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5947 S LOOMIS BLVD
CHICAGO, IL
(41.785421, -87.659521)"
20-18-222-028-0000,5712,S,MARSHFIELD,,3118,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5712 S MARSHFIELD
CHICAGO, IL
(41.790174, -87.665682)"
20-19-408-021-0000,6808,S,WINCHESTER,AVE,3098,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6808 S WINCHESTER AVE
CHICAGO, IL
(41.769858, -87.672438)"
20-19-215-007-0000,6417,S,MARSHFIELD,AVE,3081,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6417 S MARSHFIELD AVE
CHICAGO, IL
(41.777006, -87.665438)"
20-20-110-044-0000,6452,S,BISHOP,,3108,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6452 S BISHOP
CHICAGO, IL
(41.776759, -87.660512)"
20-20-111-012-0000,6429,S,BISHOP,ST,3102,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6429 S BISHOP ST
CHICAGO, IL
(41.776829, -87.660515)"
20-19-106-005-0000,2049,W,63RD,ST,3243,16,WEST ENGLEWOOD,C1-2,63rd/Ashland,"2049 W 63RD ST
CHICAGO, IL
(41.779291, -87.6758)"
20-19-403-016-0000,6733,S,HONORE,ST,3119,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6733 S HONORE ST
CHICAGO, IL
(41.771106, -87.670063)"
20-29-126-011-0000,1451,W,73RD,PL,3615,17,WEST ENGLEWOOD,RS-2,NOT IN TIF,"1451 W 73RD PL
CHICAGO, IL
(41.760411, -87.660775)"
20-20-323-003-0000,1215,W,69TH,ST,6253,6,WEST ENGLEWOOD,RS-3,67th/Wentworth,"1215 W 69TH ST
CHICAGO, IL
(41.768686, -87.655013)"
20-18-403-036-0000,5936,S,WOOD,ST,2984,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"5936 S WOOD ST
CHICAGO, IL
(41.785574, -87.669198)"
20-18-110-019-0000,5606,S,HOYNE,,3629,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5606 S HOYNE
CHICAGO, IL
(41.791994, -87.67669)"
20-20-315-015-0000,6839,S,ELIZABETH,ST,3101,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6839 S ELIZABETH ST
CHICAGO, IL
(41.769169, -87.655448)"
20-18-213-002-0000,5603,S,HERMITAGE,AVE,3141,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5603 S HERMITAGE AVE
CHICAGO, IL
(41.792105, -87.668147)"
20-19-202-035-0000,6344,S,HONORE,ST,3698,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6344 S HONORE ST
CHICAGO, IL
(41.778239, -87.670254)"
20-19-218-039-0000,6556,S,HONORE,,5249,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6556 S HONORE
CHICAGO, IL
(41.774716, -87.670167)"
20-07-431-019-0000,1622,W,GARFIELD,BLVD,6603,16,NEW CITY,B3-2,NOT IN TIF,"1622 W GARFIELD BLVD
CHICAGO, IL
(41.794042, -87.665562)"
20-19-316-015-0000,2021,W,68TH,ST,3132,16,WEST ENGLEWOOD,RS-2,NOT IN TIF,"2021 W 68TH ST
CHICAGO, IL
(41.770244, -87.674439)"
20-18-413-039-0000,1718,W,61ST,ST,3124,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"1718 W 61ST ST
CHICAGO, IL
(41.783063, -87.667558)"
20-17-224-004-0000,5835,S,RACINE,,4246,16,ENGLEWOOD,M1-1,Englewood Neighborhood,"5835 S RACINE
CHICAGO, IL
(41.787771, -87.654723)"
20-18-405-008-0000,1707,W,59,ST,3126,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"1707 W 59 ST
CHICAGO, IL
(41.786742, -87.667056)"
20-17-408-006-0000,6017,S,RACINE,AVE,3120,16,ENGLEWOOD,B1-1,Englewood Neighborhood,"6017 S RACINE AVE
CHICAGO, IL
(41.784551, -87.654652)"
20-18-426-019-0000,6206,S,HONORE,ST,2980,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6206 S HONORE ST
CHICAGO, IL
(41.780867, -87.670312)"
20-20-326-032-0000,7040,S,BISHOP,ST,3091,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"7040 S BISHOP ST
CHICAGO, IL
(41.764994, -87.660186)"
20-17-122-017-0000,5745,S,THROOP,,3119,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5745 S THROOP
CHICAGO, IL
(41.789705, -87.65718)"
20-19-215-023-0000,6400,S,ASHLAND,AVE,6159,15,WEST ENGLEWOOD,C1-2,63rd/Ashland,"6400 S ASHLAND AVE
CHICAGO, IL
(41.777653, -87.66426)"
20-18-403-023-0000,5945,S,HONORE,ST,2984,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"5945 S HONORE ST
CHICAGO, IL
(41.785881, -87.670424)"
20-17-117-005-0000,5713,S,JUSTINE,ST,3085,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5713 S JUSTINE ST
CHICAGO, IL
(41.789981, -87.663234)"
20-18-425-003-0000,6207,S,WINCHESTER,AVE,2985,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6207 S WINCHESTER AVE
CHICAGO, IL
(41.781004, -87.672712)"
20-18-208-005-0000,5615,S,DAMEN,AVE,3732,15,WEST ENGLEWOOD,B1-1,NOT IN TIF,"5615 S DAMEN AVE
CHICAGO, IL
(41.791663, -87.674233)"
20-18-426-038-0000,1848,W,63,ST,3002,15,WEST ENGLEWOOD,B3-2,63rd/Ashland,"1848 W 63 ST
CHICAGO, IL
(41.779409, -87.670573)"
20-20-102-007-0000,1433,W,63RD,ST,3124,16,WEST ENGLEWOOD,PD 911,63rd/Ashland,"1433 W 63RD ST
CHICAGO, IL
(41.779535, -87.660612)"
20-20-115-002-0000,6503,S,BISHOP,ST,2253,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6503 S BISHOP ST
CHICAGO, IL
(41.775689, -87.660474)"
20-17-122-031-0000,5716,S,ELIZABETH,ST,3119,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5716 S ELIZABETH ST
CHICAGO, IL
(41.790025, -87.655954)"
20-19-227-004-0000,6613,S,HONORE,,3681,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6613 S HONORE
CHICAGO, IL
(41.773584, -87.670136)"
20-17-122-003-0000,5709,S,THROOP,ST,3119,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5709 S THROOP ST
CHICAGO, IL
(41.790231, -87.657195)"
20-17-115-015-0000,5635,S,ELIZABETH,ST,3112,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5635 S ELIZABETH ST
CHICAGO, IL
(41.791307, -87.655989)"
20-17-314-011-0000,6027,S,THROOP,ST,3115,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6027 S THROOP ST
CHICAGO, IL
(41.784149, -87.657046)"
20-20-307-009-0000,6749,S,ELIZABETH,ST,3101,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6749 S ELIZABETH ST
CHICAGO, IL
(41.771295, -87.655501)"
20-19-227-020-0000,6600,S,WOOD,ST,3071,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6600 S WOOD ST
CHICAGO, IL
(41.773839, -87.668965)"
20-17-116-018-0000,5753,S,ASHLAND,AVE,2835,16,WEST ENGLEWOOD,C2-2,63rd/Ashland,"5753 S ASHLAND AVE
CHICAGO, IL
(41.788852, -87.664382)"
20-17-332-030-0000,1220,W,63,ST,3083,16,WEST ENGLEWOOD,C1-2,NOT IN TIF,"1220 W 63 ST
CHICAGO, IL
(41.779607, -87.655276)"
20-20-304-010-0000,6715,S,LOOMIS,BLVD,4526,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6715 S LOOMIS BLVD
CHICAGO, IL
(41.771795, -87.659168)"
20-18-420-040-0000,6138,S,HERMITAGE,AVE,3102,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6138 S HERMITAGE AVE
CHICAGO, IL
(41.782054, -87.667903)"
20-18-416-026-0000,6108,S,WINCHESTER,,3104,16,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6108 S WINCHESTER
CHICAGO, IL
(41.782865, -87.672776)"
20-19-220-035-0000,6548,S,HERMITAGE,AVE,3712,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6548 S HERMITAGE AVE
CHICAGO, IL
(41.774311, -87.667735)"
20-17-103-006-0000,1401,W,GARFIELD,BLVD,12187,16,WEST ENGLEWOOD,B3-2,NOT IN TIF,"1401 W GARFIELD BLVD
CHICAGO, IL
(41.79374, -87.660025)"
20-18-428-026-0000,6232,S,HERMITAGE,AVE,3099,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6232 S HERMITAGE AVE
CHICAGO, IL
(41.780219, -87.667863)"
20-17-328-041-0000,1404,W,63RD,ST,3015,16,WEST ENGLEWOOD,PD 911,63rd/Ashland,"1404 W 63RD ST
CHICAGO, IL
(41.779548, -87.659693)"
20-17-130-019-0000,5839,S,THROOP,ST,6638,16,WEST ENGLEWOOD,M1-1,NOT IN TIF,"5839 S THROOP ST
CHICAGO, IL
(41.7875, -87.657144)"
20-18-407-013-0000,5937,S,MARSHFIELD,AVE,3027,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"5937 S MARSHFIELD AVE
CHICAGO, IL
(41.78567, -87.665559)"
20-18-428-036-0000,1744,W,63RD,ST,3126,15,WEST ENGLEWOOD,B3-2,63rd/Ashland,"1744 W 63RD ST
CHICAGO, IL
(41.779454, -87.668403)"
20-20-110-024-0000,6402,S,BISHOP,,3115,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6402 S BISHOP
CHICAGO, IL
(41.777682, -87.66055)"
20-18-431-009-0000,6225,S,MARSHFIELD,AVE,3021,16,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6225 S MARSHFIELD AVE
CHICAGO, IL
(41.780501, -87.665474)"
20-18-220-044-0000,5716,S,HERMITAGE,AVE,3124,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5716 S HERMITAGE AVE
CHICAGO, IL
(41.790051, -87.668108)"
20-19-422-029-0000,6918,S,MARSHFIELD,AVE,3110,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6918 S MARSHFIELD AVE
CHICAGO, IL
(41.767871, -87.665122)"
