14-Digit PIN #,Street Number,Dir.,Street Name,Type,Sq. Ft.,Ward,Community Area,Zoning Classification,TIF District,Location
20-17-406-035-0000,5930,S,GREEN,ST,3116,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5930 S GREEN ST
CHICAGO, IL
(41.786066, -87.64618)"
20-21-208-012-0000,6500,S,HARVARD,AVE,2544,20,ENGLEWOOD,RT-4,Englewood Neighborhood,"6500 S HARVARD AVE
CHICAGO, IL
(41.776532, -87.633332)"
20-28-108-011-0000,7227,S,HALSTED,ST,3148,6,ENGLEWOOD,B1-2,67th/Wentworth,"7227 S HALSTED ST
CHICAGO, IL
(41.762546, -87.644359)"
20-20-218-007-0000,6515,S,ABERDEEN,ST,3117,6,ENGLEWOOD,RS-3,Englewood Neighborhood,"6515 S ABERDEEN ST
CHICAGO, IL
(41.775342, -87.65196)"
20-17-407-023-0000,5916,S,HALSTED,ST,2947,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"5916 S HALSTED ST
CHICAGO, IL
(41.786359, -87.644994)"
20-28-210-024-0000,7236,S,YALE,AVE,6214,6,GREATER GRAND CROSSING,RT-4,NOT IN TIF,"7236 S YALE AVE
CHICAGO, IL
(41.762482, -87.630941)"
20-21-114-002-0000,6405,S,EGGLESTON,,2512,20,ENGLEWOOD,RT-4,Englewood Neighborhood,"6405 S EGGLESTON
CHICAGO, IL
(41.777991, -87.636258)"
20-21-310-008-0000,6821,S,PARNELL,AVE,3584,6,ENGLEWOOD,RT-4,67th/Wentworth,"6821 S PARNELL AVE
CHICAGO, IL
(41.770074, -87.638668)"
20-20-211-010-0000,6423,S,CARPENTER,ST,3139,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6423 S CARPENTER ST
CHICAGO, IL
(41.77743, -87.650806)"
20-20-410-029-0000,6828,S,CARPENTER,,3116,16,ENGLEWOOD,RS-3,NOT IN TIF,"6828 S CARPENTER
CHICAGO, IL
(41.770057, -87.65062)"
20-16-212-014-0000,5708,S,LA SALLE,ST,3314,20,ENGLEWOOD,RS-3,Washington Park,"5708 S LA SALLE ST
CHICAGO, IL
(41.79063, -87.629201)"
20-21-400-010-0000,333,W,MARQUETTE,RD,4296,6,ENGLEWOOD,RT-4,67th/Wentworth,"333 W MARQUETTE RD
CHICAGO, IL
(41.772664, -87.633715)"
20-21-307-031-0000,6850,S,UNION,AVE,8146,6,ENGLEWOOD,RT-4,67th/Wentworth,"6850 S UNION AVE
CHICAGO, IL
(41.769781, -87.64171)"
20-21-104-023-0000,6352,S,PARNELL,AVE,3140,20,ENGLEWOOD,RT-4,Englewood Neighborhood,"6352 S PARNELL AVE
CHICAGO, IL
(41.778672, -87.638716)"
20-28-105-002-0000,7111,S,PARNELL,AVE,16917,6,ENGLEWOOD,RT-4,67th/Wentworth,"7111 S PARNELL AVE
CHICAGO, IL
(41.764743, -87.638316)"
20-17-123-043-0000,5754,S,RACINE,AVE,3111,16,WEST ENGLEWOOD,B1-1,NOT IN TIF,"5754 S RACINE AVE
CHICAGO, IL
(41.788974, -87.654725)"
20-28-302-027-0000,7552,S,LOWE,AVE,2509,6,ENGLEWOOD,POS-2,NOT IN TIF,"7552 S LOWE AVE
CHICAGO, IL
(41.756374, -87.640545)"
20-21-125-054-0000,6625,S,UNION,AVE,4355,6,ENGLEWOOD,RT-4,Englewood Neighborhood,"6625 S UNION AVE
CHICAGO, IL
(41.773495, -87.642635)"
20-17-408-011-0000,6029,S,RACINE,AVE,2995,16,ENGLEWOOD,B1-1,Englewood Neighborhood,"6029 S RACINE AVE
CHICAGO, IL
(41.784264, -87.654646)"
20-21-126-032-0000,6632,S,PARNELL,,2510,6,ENGLEWOOD,RT-4,Englewood Neighborhood,"6632 S PARNELL
CHICAGO, IL
(41.773427, -87.638788)"
20-17-430-006-0000,6215,S,PEORIA,ST,3048,16,ENGLEWOOD,PD 1227,Englewood Mall,"6215 S PEORIA ST
CHICAGO, IL
(41.780806, -87.647253)"
20-29-132-058-0000,7416,S,RACINE,AVE,3123,17,WEST ENGLEWOOD,B1-1,79th Street Corridor,"7416 S RACINE AVE
CHICAGO, IL
(41.759074, -87.653973)"
20-20-226-012-0000,6629,S,ABERDEEN,ST,3127,6,ENGLEWOOD,RS-3,Englewood Neighborhood,"6629 S ABERDEEN ST
CHICAGO, IL
(41.773249, -87.651925)"
20-17-410-039-0000,1044,W,61ST,ST,3001,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"1044 W 61ST ST
CHICAGO, IL
(41.783304, -87.651506)"
20-20-410-042-0000,1034,W,69TH,ST,2520,16,ENGLEWOOD,RS-3,NOT IN TIF,"1034 W 69TH ST
CHICAGO, IL
(41.768751, -87.650711)"
20-16-315-087-0000,751,W,61ST,ST,998,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"751 W 61ST ST
CHICAGO, IL
(41.783396, -87.644697)"
20-16-204-031-0000,5651,S,WENTWORTH,AVE,3450,3,ENGLEWOOD,B3-1,Washington Park,"5651 S WENTWORTH AVE
CHICAGO, IL
(41.791185, -87.63041)"
20-21-112-001-0000,6401,S,PARNELL,AVE,5626,20,ENGLEWOOD,RT-4,Englewood Neighborhood,"6401 S PARNELL AVE
CHICAGO, IL
(41.778014, -87.6387)"
20-16-309-034-0000,6034,S,WALLACE,ST,7660,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6034 S WALLACE ST
CHICAGO, IL
(41.7841, -87.639995)"
20-16-204-051-0000,5624,S,LA SALLE,ST,3176,3,ENGLEWOOD,RS-3,Washington Park,"5624 S LA SALLE ST
CHICAGO, IL
(41.792036, -87.629232)"
20-16-301-028-0000,641,W,59TH,ST,2461,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"641 W 59TH ST
CHICAGO, IL
(41.787096, -87.641742)"
20-28-200-020-0000,7130,S,HARVARD,AVE,1579,6,GREATER GRAND CROSSING,RT-4,67th/Wentworth,"7130 S HARVARD AVE
CHICAGO, IL
(41.76438, -87.633412)"
20-21-415-019-0000,139,W,69TH,ST,4601,6,GREATER GRAND CROSSING,C1-2/RS-3,67th/Wentworth,"139 W 69TH ST
CHICAGO, IL
(41.769096, -87.628616)"
20-20-200-027-0000,6320,S,MAY,ST,3122,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6320 S MAY ST
CHICAGO, IL
(41.778973, -87.653272)"
20-17-414-011-0000,6025,S,PEORIA,ST,2977,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6025 S PEORIA ST
CHICAGO, IL
(41.784374, -87.647257)"
20-21-121-010-0000,6521,S,NORMAL,BLVD,4222,20,ENGLEWOOD,RT-4,Englewood Neighborhood,"6521 S NORMAL BLVD
CHICAGO, IL
(41.775434, -87.636872)"
20-20-419-002-0000,1023,W,69TH,ST,2618,6,ENGLEWOOD,RS-3,67th/Wentworth,"1023 W 69TH ST
CHICAGO, IL
(41.768758, -87.65026)"
20-17-431-011-0000,6233,S,GREEN,ST,3026,16,ENGLEWOOD,PD 1227,Englewood Mall,"6233 S GREEN ST
CHICAGO, IL
(41.780522, -87.646211)"
20-20-410-030-0000,6828,S,CARPENTER,,3120,16,ENGLEWOOD,RS-3,NOT IN TIF,"6828 S CARPENTER
CHICAGO, IL
(41.770057, -87.65062)"
20-21-308-021-0000,6824,S,LOWE,AVE,8001,6,ENGLEWOOD,RT-4,67th/Wentworth,"6824 S LOWE AVE
CHICAGO, IL
(41.769837, -87.64022)"
20-20-222-028-0000,6518,S,GREEN,ST,3105,6,ENGLEWOOD,RS-3,Englewood Neighborhood,"6518 S GREEN ST
CHICAGO, IL
(41.77551, -87.645902)"
20-28-125-016-0000,7400,S,STEWART,AVE,13242,6,GREATER GRAND CROSSING,RT-4,NOT IN TIF,"7400 S STEWART AVE
CHICAGO, IL
(41.759764, -87.634547)"
20-16-320-018-0000,426,W,62ND,ST,4834,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"426 W 62ND ST
CHICAGO, IL
(41.781761, -87.636057)"
20-20-323-025-0000,6930,S,RACINE,AVE,3090,6,WEST ENGLEWOOD,B1-1,NOT IN TIF,"6930 S RACINE AVE
CHICAGO, IL
(41.767741, -87.654203)"
20-17-418-010-0000,6115,S,ABERDEEN,ST,3130,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6115 S ABERDEEN ST
CHICAGO, IL
(41.783024, -87.652167)"
20-16-313-025-0000,534,W,61ST,ST,4539,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"534 W 61ST ST
CHICAGO, IL
(41.783499, -87.639019)"
20-20-209-041-0000,6450,S,ABERDEEN,ST,3113,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6450 S ABERDEEN ST
CHICAGO, IL
(41.776332, -87.651982)"
20-17-430-019-0000,6210,S,GREEN,ST,3093,16,ENGLEWOOD,PD 1227,Englewood Mall,"6210 S GREEN ST
CHICAGO, IL
(41.781, -87.646237)"
20-16-309-019-0000,605,W,60TH,ST,4358,,ENGLEWOOD,RS-3,Englewood Neighborhood,"605 W 60TH ST
CHICAGO, IL
(41.784678, -87.640331)"
20-17-426-009-0000,6223,S,ABERDEEN,ST,3097,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6223 S ABERDEEN ST
CHICAGO, IL
(41.780757, -87.652117)"
20-16-100-012-0000,5539,S,HALSTED,ST,3057,20,ENGLEWOOD,B3-2,47th/Halsted,"5539 S HALSTED ST
CHICAGO, IL
(41.793307, -87.645128)"
20-20-417-029-0000,6918,S,ABERDEEN,ST,3119,6,ENGLEWOOD,RS-3,NOT IN TIF,"6918 S ABERDEEN ST
CHICAGO, IL
(41.768108, -87.651777)"
20-21-105-008-0000,6327,S,PARNELL,AVE,4252,20,ENGLEWOOD,RT-4,Englewood Neighborhood,"6327 S PARNELL AVE
CHICAGO, IL
(41.778967, -87.63872)"
20-16-315-092-0000,751,W,61ST,ST,786,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"751 W 61ST ST
CHICAGO, IL
(41.783396, -87.644697)"
20-21-325-007-0000,7022,S,PARNELL,AVE,1999,6,ENGLEWOOD,RT-4,67th/Wentworth,"7022 S PARNELL AVE
CHICAGO, IL
(41.766397, -87.638397)"
20-20-223-034-0000,6556,S,HALSTED,ST,2657,20,ENGLEWOOD,B3-2,Englewood Neighborhood,"6556 S HALSTED ST
CHICAGO, IL
(41.774412, -87.64466)"
20-28-107-017-0000,7145,S,EGGLESTON,,3030,6,ENGLEWOOD,RT-4,67th/Wentworth,"7145 S EGGLESTON
CHICAGO, IL
(41.764529, -87.635875)"
20-09-329-041-0000,610,W,55TH,ST,3090,20,NEW CITY,RS-3,47th/Halsted,"610 W 55TH ST
CHICAGO, IL
(41.794415, -87.640863)"
20-20-406-044-0000,6727,S,PEORIA,ST,3086,6,ENGLEWOOD,RS-3,NOT IN TIF,"6727 S PEORIA ST
CHICAGO, IL
(41.771638, -87.647014)"
20-17-427-032-0000,6238,S,MORGAN,ST,3119,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6238 S MORGAN ST
CHICAGO, IL
(41.780585, -87.649672)"
20-17-231-018-0000,816,W,59TH,ST,6181,16,ENGLEWOOD,C1-1,Englewood Neighborhood,"816 W 59TH ST
CHICAGO, IL
(41.787048, -87.645913)"
20-17-212-007-0000,5619,S,MORGAN,ST,3139,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5619 S MORGAN ST
CHICAGO, IL
(41.79185, -87.649948)"
20-21-128-004-0000,6641,S,PARNELL,AVE,3124,6,ENGLEWOOD,RT-4,Englewood Neighborhood,"6641 S PARNELL AVE
CHICAGO, IL
(41.773139, -87.638776)"
20-28-110-028-0000,7226,S,LOWE,AVE,3864,6,ENGLEWOOD,RT-4,NOT IN TIF,"7226 S LOWE AVE
CHICAGO, IL
(41.762642, -87.640026)"
20-16-200-018-0000,344,W,56TH,PL,3562,3,ENGLEWOOD,RS-3,NOT IN TIF,"344 W 56TH PL
CHICAGO, IL
(41.791754, -87.634686)"
20-28-208-022-0000,7226,S,HARVARD,AVE,6249,6,GREATER GRAND CROSSING,RT-4,NOT IN TIF,"7226 S HARVARD AVE
CHICAGO, IL
(41.762693, -87.633381)"
20-16-219-008-0000,5757,S,LA SALLE,ST,3030,20,ENGLEWOOD,RS-3,Washington Park,"5757 S LA SALLE ST
CHICAGO, IL
(41.789273, -87.62916)"
20-17-430-002-0000,6207,S,PEORIA,ST,3048,16,ENGLEWOOD,PD 1227,Englewood Mall,"6207 S PEORIA ST
CHICAGO, IL
(41.780964, -87.647247)"
20-16-216-042-0000,5800,S,PRINCETON,AVE,2980,20,ENGLEWOOD,RS-3,NOT IN TIF,"5800 S PRINCETON AVE
CHICAGO, IL
(41.788734, -87.632859)"
20-16-101-077-0000,719,W,GARFIELD,BLVD,7473,20,ENGLEWOOD,RT-4,47th/Halsted,"719 W GARFIELD BLVD
CHICAGO, IL
(41.794003, -87.643529)"
20-16-212-019-0000,5724,S,LA SALLE,ST,3138,20,ENGLEWOOD,RS-3,Washington Park,"5724 S LA SALLE ST
CHICAGO, IL
(41.790243, -87.629192)"
20-17-411-001-0000,6001,S,CARPENTER,ST,3136,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6001 S CARPENTER ST
CHICAGO, IL
(41.785038, -87.651037)"
20-17-423-068-0000,807,W,61ST,ST,276,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"807 W 61ST ST
CHICAGO, IL
(41.783386, -87.645229)"
20-29-207-005-0000,815,W,71ST,ST,3126,6,ENGLEWOOD,B1-2,67th/Wentworth,"815 W 71ST ST
CHICAGO, IL
(41.765201, -87.645047)"
20-17-429-013-0000,6225,S,SANGAMON,ST,3114,16,ENGLEWOOD,PD 1227,Englewood Mall,"6225 S SANGAMON ST
CHICAGO, IL
(41.781001, -87.648479)"
20-21-303-013-0000,6724,S,PARNELL,AVE,6401,6,ENGLEWOOD,RT-4,67th/Wentworth,"6724 S PARNELL AVE
CHICAGO, IL
(41.772131, -87.638743)"
20-16-202-039-0000,5657,S,PRINCETON,AVE,3193,3,ENGLEWOOD,RS-3,NOT IN TIF,"5657 S PRINCETON AVE
CHICAGO, IL
(41.790846, -87.632911)"
20-17-429-031-0000,6234,S,PEORIA,ST,3157,16,ENGLEWOOD,PD 1227,Englewood Mall,"6234 S PEORIA ST
CHICAGO, IL
(41.780413, -87.647231)"
20-21-121-022-0000,6512,S,STEWART,AVE,5148,20,ENGLEWOOD,RT-4,Englewood Neighborhood,"6512 S STEWART AVE
CHICAGO, IL
(41.775786, -87.634934)"
20-17-427-015-0000,6237,S,CARPENTER,ST,3121,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6237 S CARPENTER ST
CHICAGO, IL
(41.780387, -87.650888)"
20-20-211-033-0000,6428,S,MORGAN,ST,3142,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6428 S MORGAN ST
CHICAGO, IL
(41.776977, -87.649586)"
20-21-411-035-0000,6948,S,HARVARD,,1373,6,ENGLEWOOD,RT-4,67th/Wentworth,"6948 S HARVARD
CHICAGO, IL
(41.76803, -87.633518)"
20-17-423-037-0000,6154,S,HALSTED,,7008,16,ENGLEWOOD,PD 1227,Englewood Mall,"6154 S HALSTED
CHICAGO, IL
(41.781846, -87.644933)"
20-16-307-002-0000,6011,S,HALSTED,ST,3710,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"6011 S HALSTED ST
CHICAGO, IL
(41.784531, -87.644894)"
20-17-431-028-0000,6246,S,HALSTED,ST,16210,16,ENGLEWOOD,PD 1227,Englewood Mall,"6246 S HALSTED ST
CHICAGO, IL
(41.78012, -87.644861)"
20-17-421-001-0000,6101,S,SANGAMON,ST,3576,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6101 S SANGAMON ST
CHICAGO, IL
(41.783211, -87.648523)"
20-16-415-033-0000,6106,S,PRINCETON,AVE,6509,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"6106 S PRINCETON AVE
CHICAGO, IL
(41.783428, -87.632715)"
20-17-408-045-0000,1140,W,61ST,ST,3001,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"1140 W 61ST ST
CHICAGO, IL
(41.783276, -87.653812)"
20-29-218-025-0000,7300,S,CARPENTER,ST,2946,17,ENGLEWOOD,RS-3,NOT IN TIF,"7300 S CARPENTER ST
CHICAGO, IL
(41.761352, -87.650396)"
20-28-300-025-0000,7532,S,EMERALD,AVE,5756,6,ENGLEWOOD,RS-3,79th/Vincennes,"7532 S EMERALD AVE
CHICAGO, IL
(41.756904, -87.642992)"
20-17-430-021-0000,6214,S,GREEN,ST,3093,16,ENGLEWOOD,PD 1227,Englewood Mall,"6214 S GREEN ST
CHICAGO, IL
(41.780862, -87.64623)"
20-21-327-023-0000,7016,S,EGGLESTON,AVE,3416,6,ENGLEWOOD,RT-4,67th/Wentworth,"7016 S EGGLESTON AVE
CHICAGO, IL
(41.766553, -87.635986)"
20-16-304-022-0000,516,W,60TH,ST,4165,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"516 W 60TH ST
CHICAGO, IL
(41.785269, -87.638335)"
20-17-423-012-0000,6135,S,GREEN,ST,3170,16,ENGLEWOOD,C1-2,Englewood Neighborhood,"6135 S GREEN ST
CHICAGO, IL
(41.782314, -87.646078)"
20-17-414-004-0000,6009,S,PEORIA,ST,3101,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6009 S PEORIA ST
CHICAGO, IL
(41.78483, -87.647313)"
20-16-204-060-0000,5613,S,LA SALLE,ST,3174,3,ENGLEWOOD,B3-1,Washington Park,"5613 S LA SALLE ST
CHICAGO, IL
(41.792387, -87.629248)"
20-28-203-021-0000,7140,S,WENTWORTH,AVE,6088,6,GREATER GRAND CROSSING,RT-4,67th/Wentworth,"7140 S WENTWORTH AVE
CHICAGO, IL
(41.764075, -87.629741)"
20-16-404-012-0000,5939,S,WENTWORTH,AVE,3177,20,ENGLEWOOD,C1-1,Washington Park,"5939 S WENTWORTH AVE
CHICAGO, IL
(41.786071, -87.630263)"
20-16-315-094-0000,751,W,61ST,,989,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"751 W 61ST
CHICAGO, IL
(41.783396, -87.644693)"
20-20-410-039-0000,1040,W,69TH,ST,2519,16,ENGLEWOOD,RS-3,NOT IN TIF,"1040 W 69TH ST
CHICAGO, IL
(41.768747, -87.651002)"
20-21-119-028-0000,6518,S,NORMAL,BLVD,5044,20,ENGLEWOOD,RT-4,Englewood Neighborhood,"6518 S NORMAL BLVD
CHICAGO, IL
(41.775552, -87.636873)"
20-21-300-012-0000,6729,S,HALSTED,ST,3140,6,ENGLEWOOD,B1-2,67th/Wentworth,"6729 S HALSTED ST
CHICAGO, IL
(41.771627, -87.644597)"
20-17-202-010-0000,5523,S,ABERDEEN,,3118,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5523 S ABERDEEN
CHICAGO, IL
(41.793523, -87.652418)"
20-29-407-026-0000,7530,S,HALSTED,ST,5838,17,AUBURN GRESHAM,B1-2,NOT IN TIF,"7530 S HALSTED ST
CHICAGO, IL
(41.756771, -87.644205)"
20-16-318-021-0000,705,W,61ST,PL,3157,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"705 W 61ST PL
CHICAGO, IL
(41.78253, -87.642315)"
20-17-225-013-0000,5804,S,ABERDEEN,ST,3107,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5804 S ABERDEEN ST
CHICAGO, IL
(41.788444, -87.652286)"
20-17-423-050-0000,806,W,61ST,,502,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"806 W 61ST
CHICAGO, IL
(41.783385, -87.645653)"
20-16-113-036-0000,5744,S,UNION,AVE,3193,20,ENGLEWOOD,RS-3,NOT IN TIF,"5744 S UNION AVE
CHICAGO, IL
(41.789366, -87.642614)"
20-17-417-036-0000,6150,S,ABERDEEN,ST,3129,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6150 S ABERDEEN ST
CHICAGO, IL
(41.781918, -87.652148)"
20-16-317-031-0000,6108,S,STEWART,AVE,4958,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"6108 S STEWART AVE
CHICAGO, IL
(41.78328, -87.635128)"
20-16-412-025-0000,6069,S,LASALLE,ST,3393,20,ENGLEWOOD,RS-3,Washington Park,"6069 S LASALLE ST
CHICAGO, IL
(41.783474, -87.628979)"
20-17-228-028-0000,944,W,59TH,ST,6179,16,ENGLEWOOD,B3-1,Englewood Neighborhood,"944 W 59TH ST
CHICAGO, IL
(41.786983, -87.649244)"
20-21-104-017-0000,6334,S,PARNELL,AVE,4187,20,ENGLEWOOD,RT-4,Englewood Neighborhood,"6334 S PARNELL AVE
CHICAGO, IL
(41.778878, -87.63872)"
20-17-404-021-0000,5947,S,MORGAN,,3102,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5947 S MORGAN
CHICAGO, IL
(41.786001, -87.649818)"
20-28-122-010-0000,7432,S,PARNELL,AVE,4000,6,ENGLEWOOD,RS-3,NOT IN TIF,"7432 S PARNELL AVE
CHICAGO, IL
(41.758797, -87.638474)"
20-21-125-035-0000,6644,S,LOWE,AVE,8029,6,ENGLEWOOD,RT-4,Englewood Neighborhood,"6644 S LOWE AVE
CHICAGO, IL
(41.773546, -87.640709)"
20-17-229-015-0000,5802,S,PEORIA,ST,2359,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5802 S PEORIA ST
CHICAGO, IL
(41.788733, -87.647449)"
20-28-112-002-0000,7226,S,STEWART,AVE,1479,6,ENGLEWOOD,POS-1,NOT IN TIF,"7226 S STEWART AVE
CHICAGO, IL
(41.762554, -87.634616)"
20-21-310-044-0000,6847,S,PARNELL,AVE,1110,6,ENGLEWOOD,RT-4,67th/Wentworth,"6847 S PARNELL AVE
CHICAGO, IL
(41.769374, -87.638649)"
20-28-110-012-0000,7235,S,UNION,AVE,3863,6,ENGLEWOOD,RS-3,NOT IN TIF,"7235 S UNION AVE
CHICAGO, IL
(41.762348, -87.641487)"
20-29-215-026-0000,7204,S,HALSTED,ST,3000,6,ENGLEWOOD,B1-2,67th/Wentworth,"7204 S HALSTED ST
CHICAGO, IL
(41.763181, -87.644376)"
20-28-211-020-0000,7224,S,WENTWORTH,AVE,3023,6,GREATER GRAND CROSSING,RT-4,67th/Wentworth,"7224 S WENTWORTH AVE
CHICAGO, IL
(41.762737, -87.629716)"
20-21-302-020-0000,634,W,68TH,ST,2511,6,ENGLEWOOD,RT-4,67th/Wentworth,"634 W 68TH ST
CHICAGO, IL
(41.77072, -87.640549)"
20-17-123-037-0000,5730,S,RACINE,AVE,3111,16,WEST ENGLEWOOD,B1-1,NOT IN TIF,"5730 S RACINE AVE
CHICAGO, IL
(41.789578, -87.654747)"
20-28-208-006-0000,7227,S,STEWART,AVE,2946,6,GREATER GRAND CROSSING,RT-4,NOT IN TIF,"7227 S STEWART AVE
CHICAGO, IL
(41.762614, -87.634619)"
20-17-401-035-0000,5928,S,ABERDEEN,ST,3104,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5928 S ABERDEEN ST
CHICAGO, IL
(41.786012, -87.652265)"
20-28-302-025-0000,7544,S,LOWE,AVE,5020,6,ENGLEWOOD,POS-2,NOT IN TIF,"7544 S LOWE AVE
CHICAGO, IL
(41.756528, -87.640555)"
20-17-408-035-0000,6038,S,MAY,ST,3121,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6038 S MAY ST
CHICAGO, IL
(41.783923, -87.653421)"
20-16-313-016-0000,511,W,60TH,PL,3757,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"511 W 60TH PL
CHICAGO, IL
(41.78439, -87.638108)"
20-21-414-022-0000,6926,S,WENTWORTH,AVE,5448,6,GREATER GRAND CROSSING,C1-2,67th/Wentworth,"6926 S WENTWORTH AVE
CHICAGO, IL
(41.768212, -87.629909)"
20-20-419-012-0000,6913,S,CARPENTER,,3112,6,ENGLEWOOD,RS-3,NOT IN TIF,"6913 S CARPENTER
CHICAGO, IL
(41.768347, -87.650564)"
20-17-421-030-0000,6124,S,PEORIA,ST,2894,16,ENGLEWOOD,PD1177/C1-2,Englewood Neighborhood,"6124 S PEORIA ST
CHICAGO, IL
(41.782457, -87.647301)"
20-17-224-029-0000,1134,W,59TH,ST,3099,16,ENGLEWOOD,C1-1,Englewood Neighborhood,"1134 W 59TH ST
CHICAGO, IL
(41.786919, -87.653643)"
20-21-413-033-0000,6927,S,PRINCETON,AVE,3372,6,GREATER GRAND CROSSING,PD137/RT-4,67th/Wentworth,"6927 S PRINCETON AVE
CHICAGO, IL
(41.768073, -87.632305)"
20-16-114-011-0000,5725,S,UNION,AVE,3143,20,ENGLEWOOD,RS-3,NOT IN TIF,"5725 S UNION AVE
CHICAGO, IL
(41.789873, -87.642624)"
20-20-201-003-0000,1121,W,63RD,ST,3248,16,ENGLEWOOD,C1-2,Englewood Neighborhood,"1121 W 63RD ST
CHICAGO, IL
(41.779641, -87.652924)"
20-17-426-012-0000,6233,S,ABERDEEN,,3095,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6233 S ABERDEEN
CHICAGO, IL
(41.780887, -87.652122)"
20-28-218-007-0000,7325,S,PRINCETON,AVE,6213,6,GREATER GRAND CROSSING,RT-4,NOT IN TIF,"7325 S PRINCETON AVE
CHICAGO, IL
(41.760943, -87.632114)"
20-21-113-037-0000,449,W,64TH,ST,3281,20,ENGLEWOOD,RT-4,Englewood Neighborhood,"449 W 64TH ST
CHICAGO, IL
(41.778055, -87.636586)"
20-16-102-066-0000,5606,S,LOWE,AVE,3159,20,ENGLEWOOD,RS-3,NOT IN TIF,"5606 S LOWE AVE
CHICAGO, IL
(41.792024, -87.641427)"
20-21-310-014-0000,6843,S,PARNELL,AVE,2800,6,ENGLEWOOD,RT-4,67th/Wentworth,"6843 S PARNELL AVE
CHICAGO, IL
(41.769984, -87.638665)"
20-21-306-009-0000,6831,S,HALSTED,ST,3154,6,ENGLEWOOD,B1-2,67th/Wentworth,"6831 S HALSTED ST
CHICAGO, IL
(41.769721, -87.644529)"
20-17-426-026-0000,6220,S,CARPENTER,ST,3104,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6220 S CARPENTER ST
CHICAGO, IL
(41.78079, -87.650901)"
20-17-410-002-0000,6011,S,ABERDEEN,ST,3120,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6011 S ABERDEEN ST
CHICAGO, IL
(41.784877, -87.652234)"
20-16-102-065-0000,5602,S,LOWE,AVE,3157,20,ENGLEWOOD,RS-3,NOT IN TIF,"5602 S LOWE AVE
CHICAGO, IL
(41.792293, -87.641431)"
20-21-308-004-0000,6809,S,UNION,AVE,8001,6,ENGLEWOOD,RT-4,67th/Wentworth,"6809 S UNION AVE
CHICAGO, IL
(41.770555, -87.641719)"
20-16-307-004-0000,6019,S,HALSTED,ST,3123,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"6019 S HALSTED ST
CHICAGO, IL
(41.784402, -87.644894)"
20-20-227-024-0000,6618,S,MORGAN,ST,4699,6,ENGLEWOOD,RS-3,Englewood Neighborhood,"6618 S MORGAN ST
CHICAGO, IL
(41.773624, -87.64951)"
20-20-429-015-0000,7000,S,PEORIA,ST,14691,6,ENGLEWOOD,RT-4,NOT IN TIF,"7000 S PEORIA ST
CHICAGO, IL
(41.766725, -87.646896)"
20-21-420-028-0000,318,W,71ST,ST,13993,6,GREATER GRAND CROSSING,RT-4/B1-2,67th/Wentworth,"318 W 71ST ST
CHICAGO, IL
(41.765385, -87.633293)"
20-16-204-002-0000,5525,S,WENTWORTH,AVE,3618,3,ENGLEWOOD,RT-4,Washington Park,"5525 S WENTWORTH AVE
CHICAGO, IL
(41.793121, -87.630462)"
